ts,server_id,mem_pct
21:28:05,server_5,83.36
21:28:05,server_6,34.3
21:28:05,server_7,16.9
21:28:05,server_4,68.99
21:28:10,server_20,85.13
21:28:10,server_11,51.79
21:28:10,server_18,88.34
21:28:10,server_17,55.46
21:28:10,server_16,43.4
21:28:10,server_15,73.94
21:28:10,server_14,40.74
21:28:10,server_13,34.01
21:28:10,server_12,47.33
21:28:10,server_19,31.64
21:28:10,server_10,83.89
21:28:10,server_8,47.71
21:28:10,server_1,56.48
21:28:10,server_2,48.92
21:28:10,server_3,11.46
21:28:10,server_9,29.51
21:28:10,server_5,93.19
21:28:10,server_6,24.56
21:28:10,server_7,53.09
21:28:10,server_4,48.63
21:28:15,server_12,92.95
21:28:15,server_19,47.57
21:28:15,server_18,92.07
21:28:15,server_17,43.24
21:28:15,server_16,88.77
21:28:15,server_15,56.6
21:28:15,server_14,94.85
21:28:15,server_13,72.8
21:28:15,server_11,34.07
21:28:15,server_20,91.76
21:28:15,server_9,89.05
21:28:15,server_1,11.08
21:28:15,server_2,94.62
21:28:15,server_3,85.33
21:28:15,server_4,45.85
21:28:15,server_10,85.55
21:28:15,server_6,45.34
21:28:15,server_7,53.19
21:28:15,server_8,25.61
21:28:15,server_5,28.36
21:28:20,server_11,94.13
21:28:20,server_19,0.93
21:28:20,server_18,24.35
21:28:20,server_17,42.82
21:28:20,server_16,44.81
21:28:20,server_15,96.06
21:28:20,server_14,41.89
21:28:20,server_13,83.55
21:28:20,server_12,74.22
21:28:20,server_20,78.97
21:28:20,server_10,42.45
21:28:20,server_8,47.67
21:28:20,server_7,13.17
21:28:20,server_6,47.71
21:28:20,server_5,47.09
21:28:20,server_4,23.79
21:28:20,server_3,60.76
21:28:20,server_2,52.03
21:28:20,server_1,59.97
21:28:20,server_9,86.79
21:28:25,server_13,52.85
21:28:25,server_14,45.5
21:28:25,server_15,63.76
21:28:25,server_12,38.12
21:28:25,server_20,71.98
21:28:25,server_18,58.26
21:28:25,server_19,57.04
21:28:25,server_16,61.3
21:28:25,server_11,47.11
21:28:25,server_17,93.32
21:28:25,server_9,59.68
21:28:25,server_1,30.25
21:28:25,server_2,22.54
21:28:25,server_3,98.79
21:28:25,server_4,15.18
21:28:25,server_10,27.69
21:28:25,server_6,47.89
21:28:25,server_7,84.7
21:28:25,server_8,80.11
21:28:25,server_5,56.96
21:28:30,server_12,78.09
21:28:30,server_19,57.06
21:28:30,server_18,59.36
21:28:30,server_17,54.69
21:28:30,server_16,59.23
21:28:30,server_15,89.96
21:28:30,server_14,87.86
21:28:30,server_13,57.21
21:28:30,server_11,14.66
21:28:30,server_20,86.73
21:28:30,server_9,92.42
21:28:30,server_1,76.43
21:28:30,server_2,57.61
21:28:30,server_3,97.64
21:28:30,server_4,49.15
21:28:30,server_10,47.09
21:28:30,server_6,29.75
21:28:30,server_7,91.44
21:28:30,server_8,38.86
21:28:30,server_5,33.16
21:28:35,server_11,46.32
21:28:35,server_19,6.26
21:28:35,server_18,59.93
21:28:35,server_17,30.85
21:28:35,server_16,48.99
21:28:35,server_15,4.02
21:28:35,server_14,41.48
21:28:35,server_13,34.29
21:28:35,server_12,87.72
21:28:35,server_20,31.37
21:28:35,server_10,41.31
21:28:35,server_8,39.49
21:28:35,server_7,38.07
21:28:35,server_6,28.45
21:28:35,server_5,44.97
21:28:35,server_4,23.53
21:28:35,server_3,12.34
21:28:35,server_2,62.38
21:28:35,server_1,27.47
21:28:35,server_9,37.07
21:28:40,server_13,52.69
21:28:40,server_14,65.65
21:28:40,server_15,30.82
21:28:40,server_16,5.05
21:28:40,server_20,80.4
21:28:40,server_18,45.01
21:28:40,server_19,57.43
21:28:40,server_12,70.64
21:28:40,server_17,38.39
21:28:40,server_11,44.45
21:28:40,server_10,88.11
21:28:40,server_9,45.34
21:28:40,server_2,43.3
21:28:40,server_3,4.3
21:28:40,server_4,15.87
21:28:40,server_1,46.93
21:28:40,server_6,0.31
21:28:40,server_7,43.73
21:28:40,server_8,32.01
21:28:40,server_5,16.32
21:28:45,server_13,45.74
21:28:45,server_20,32.69
21:28:45,server_19,25.47
21:28:45,server_18,51.06
21:28:45,server_17,30.4
21:28:45,server_16,41.98
21:28:45,server_15,10.02
21:28:45,server_14,33.95
21:28:45,server_12,49.2
21:28:45,server_11,24.88
21:28:45,server_1,58.96
21:28:45,server_9,52.29
21:28:45,server_8,52.5
21:28:45,server_7,48.25
21:28:45,server_6,20.05
21:28:45,server_5,32.1
21:28:45,server_4,67.62
21:28:45,server_3,49.71
21:28:45,server_2,61.48
21:28:45,server_10,41.83
21:28:50,server_13,19.33
21:28:50,server_14,27.83
21:28:50,server_15,66.92
21:28:50,server_16,52.22
21:28:50,server_12,63.66
21:28:50,server_18,56.7
21:28:50,server_19,63.43
21:28:50,server_20,40.84
21:28:50,server_17,96.98
21:28:50,server_11,84.4
21:28:50,server_1,64.46
21:28:50,server_9,61.83
21:28:50,server_8,50.81
21:28:50,server_7,68.85
21:28:50,server_6,39.22
21:28:50,server_5,41.71
21:28:50,server_4,40.65
21:28:50,server_3,64.18
21:28:50,server_2,37.26
21:28:50,server_10,59.08
21:28:55,server_13,45.14
21:28:55,server_20,52.8
21:28:55,server_14,35.71
21:28:55,server_15,53.0
21:28:55,server_19,53.16
21:28:55,server_17,63.59
21:28:55,server_18,88.67
21:28:55,server_12,56.63
21:28:55,server_16,58.11
21:28:55,server_11,99.9
21:28:55,server_7,43.52
21:28:55,server_9,49.72
21:28:55,server_1,65.64
21:28:55,server_2,55.78
21:28:55,server_3,31.84
21:28:55,server_10,82.21
21:28:55,server_5,35.45
21:28:55,server_6,56.34
21:28:55,server_8,19.35
21:28:55,server_4,94.22
21:29:00,server_13,39.26
21:29:00,server_20,2.12
21:29:00,server_19,11.79
21:29:00,server_18,24.54
21:29:00,server_17,98.09
21:29:00,server_16,44.94
21:29:00,server_15,72.88
21:29:00,server_14,54.29
21:29:00,server_12,54.16
21:29:00,server_11,71.83
21:29:00,server_1,96.95
21:29:00,server_9,37.87
21:29:00,server_8,54.35
21:29:00,server_7,34.95
21:29:00,server_6,20.06
21:29:00,server_5,66.82
21:29:00,server_4,13.94
21:29:00,server_3,82.16
21:29:00,server_2,25.38
21:29:00,server_10,96.08
21:29:05,server_13,32.84
21:29:05,server_14,68.49
21:29:05,server_15,21.22
21:29:05,server_16,65.17
21:29:05,server_12,91.52
21:29:05,server_18,58.8
21:29:05,server_19,49.56
21:29:05,server_20,55.14
21:29:05,server_17,62.45
21:29:05,server_11,28.52
21:29:05,server_1,39.48
21:29:05,server_9,99.99
21:29:05,server_8,61.06
21:29:05,server_7,55.86
21:29:05,server_6,65.04
21:29:05,server_5,49.7
21:29:05,server_4,57.45
21:29:05,server_3,34.03
21:29:05,server_2,54.36
21:29:05,server_10,64.63
21:29:10,server_13,80.85
21:29:10,server_20,44.23
21:29:10,server_14,26.29
21:29:10,server_15,66.73
21:29:10,server_19,9.78
21:29:10,server_17,28.17
21:29:10,server_18,63.56
21:29:10,server_12,88.19
21:29:10,server_16,46.84
21:29:10,server_11,38.97
21:29:10,server_7,41.27
21:29:10,server_9,55.0
21:29:10,server_8,38.22
21:29:10,server_6,72.27
21:29:10,server_5,8.54
21:29:10,server_4,49.98
21:29:10,server_3,43.84
21:29:10,server_2,84.4
21:29:10,server_1,62.52
21:29:10,server_10,38.72
21:29:15,server_13,59.18
21:29:15,server_14,41.34
21:29:15,server_15,76.43
21:29:15,server_20,46.95
21:29:15,server_18,51.34
21:29:15,server_19,10.49
21:29:15,server_12,74.63
21:29:15,server_16,46.06
21:29:15,server_11,19.24
21:29:15,server_17,45.5
21:29:15,server_9,40.14
21:29:15,server_8,46.23
21:29:15,server_7,22.27
21:29:15,server_6,70.27
21:29:15,server_5,61.51
21:29:15,server_4,33.51
21:29:15,server_3,35.95
21:29:15,server_2,22.2
21:29:15,server_1,23.13
21:29:15,server_10,44.19
21:29:20,server_13,39.54
21:29:20,server_14,61.87
21:29:20,server_15,25.5
21:29:20,server_20,59.99
21:29:20,server_17,21.16
21:29:20,server_18,15.7
21:29:20,server_19,51.31
21:29:20,server_12,20.91
21:29:20,server_16,44.32
21:29:20,server_11,96.61
21:29:20,server_7,23.38
21:29:20,server_9,67.9
21:29:20,server_8,28.88
21:29:20,server_6,82.37
21:29:20,server_5,22.85
21:29:20,server_4,51.56
21:29:20,server_3,43.42
21:29:20,server_2,28.14
21:29:20,server_1,37.88
21:29:20,server_10,92.6
21:29:25,server_15,41.58
21:29:25,server_14,60.45
21:29:25,server_16,52.33
21:29:25,server_13,61.6
21:29:25,server_18,17.51
21:29:25,server_19,81.54
21:29:25,server_20,35.27
21:29:25,server_12,35.6
21:29:25,server_17,57.56
21:29:25,server_11,4.37
21:29:25,server_10,95.71
21:29:25,server_9,3.52
21:29:25,server_2,30.92
21:29:25,server_3,49.69
21:29:25,server_4,45.84
21:29:25,server_1,37.96
21:29:25,server_6,46.39
21:29:25,server_7,54.8
21:29:25,server_8,69.96
21:29:25,server_5,59.48
21:29:30,server_12,97.32
21:29:30,server_19,33.53
21:29:30,server_18,37.1
21:29:30,server_17,43.07
21:29:30,server_16,36.21
21:29:30,server_15,62.08
21:29:30,server_14,82.85
21:29:30,server_13,85.77
21:29:30,server_11,93.43
21:29:30,server_20,81.21
21:29:30,server_9,51.09
21:29:30,server_1,39.82
21:29:30,server_2,62.23
21:29:30,server_3,51.56
21:29:30,server_4,46.3
21:29:30,server_10,35.25
21:29:30,server_6,65.93
21:29:30,server_7,50.33
21:29:30,server_8,36.95
21:29:30,server_5,85.8
21:29:35,server_11,33.1
21:29:35,server_19,45.44
21:29:35,server_18,45.44
21:29:35,server_17,47.37
21:29:35,server_16,25.37
21:29:35,server_15,86.25
21:29:35,server_14,81.68
21:29:35,server_13,94.63
21:29:35,server_12,55.79
21:29:35,server_20,46.45
21:29:35,server_10,44.38
21:29:35,server_8,24.68
21:29:35,server_7,56.46
21:29:35,server_6,93.53
21:29:35,server_5,62.56
21:29:35,server_4,11.4
21:29:35,server_3,49.76
21:29:35,server_2,53.23
21:29:35,server_1,47.32
21:29:35,server_9,50.36
21:29:40,server_14,64.43
21:29:40,server_15,91.59
21:29:40,server_16,63.86
21:29:40,server_13,28.96
21:29:40,server_18,27.33
21:29:40,server_19,58.64
21:29:40,server_20,56.17
21:29:40,server_17,64.08
21:29:40,server_12,42.44
21:29:40,server_11,79.98
21:29:40,server_1,57.63
21:29:40,server_9,45.06
21:29:40,server_8,31.31
21:29:40,server_7,50.18
21:29:40,server_6,29.99
21:29:40,server_5,90.16
21:29:40,server_4,22.83
21:29:40,server_3,41.17
21:29:40,server_2,46.51
21:29:40,server_10,55.35
21:29:45,server_13,91.71
21:29:45,server_14,54.31
21:29:45,server_15,95.72
21:29:45,server_20,44.24
21:29:45,server_18,70.55
21:29:45,server_19,37.28
21:29:45,server_12,68.35
21:29:45,server_16,30.65
21:29:45,server_11,86.52
21:29:45,server_17,79.53
21:29:45,server_9,97.4
21:29:45,server_10,44.57
21:29:45,server_2,38.53
21:29:45,server_3,49.03
21:29:45,server_4,34.8
21:29:45,server_1,81.22
21:29:45,server_6,75.54
21:29:45,server_7,4.33
21:29:45,server_8,7.26
21:29:45,server_5,37.35
21:29:50,server_20,31.56
21:29:50,server_12,52.59
21:29:50,server_19,92.16
21:29:50,server_18,33.56
21:29:50,server_17,60.93
21:29:50,server_16,64.75
21:29:50,server_15,88.96
21:29:50,server_14,34.48
21:29:50,server_13,28.0
21:29:50,server_11,99.58
21:29:50,server_7,92.18
21:29:50,server_9,38.27
21:29:50,server_8,67.68
21:29:50,server_6,10.6
21:29:50,server_5,40.73
21:29:50,server_4,91.44
21:29:50,server_3,45.06
21:29:50,server_2,46.43
21:29:50,server_1,43.4
21:29:50,server_10,25.32
21:29:55,server_15,86.36
21:29:55,server_13,62.14
21:29:55,server_14,54.7
21:29:55,server_16,46.28
21:29:55,server_12,42.71
21:29:55,server_18,71.02
21:29:55,server_19,31.18
21:29:55,server_20,33.33
21:29:55,server_17,81.08
21:29:55,server_11,63.55
21:29:55,server_1,56.62
21:29:55,server_9,25.55
21:29:55,server_2,73.71
21:29:55,server_3,68.37
21:29:55,server_4,50.08
21:29:55,server_10,58.56
21:29:55,server_6,36.85
21:29:55,server_7,34.54
21:29:55,server_8,73.25
21:29:55,server_5,89.21
21:30:00,server_13,50.61
21:30:00,server_20,39.42
21:30:00,server_19,50.14
21:30:00,server_18,47.48
21:30:00,server_17,55.15
21:30:00,server_16,74.09
21:30:00,server_15,46.12
21:30:00,server_14,8.3
21:30:00,server_12,54.56
21:30:00,server_11,63.5
21:30:00,server_1,30.48
21:30:00,server_9,39.5
21:30:00,server_8,56.02
21:30:00,server_7,54.15
21:30:00,server_6,30.76
21:30:00,server_5,26.89
21:30:00,server_4,48.23
21:30:00,server_3,47.55
21:30:00,server_2,87.39
21:30:00,server_10,43.79
21:30:05,server_13,45.61
21:30:05,server_14,65.65
21:30:05,server_15,82.74
21:30:05,server_16,46.04
21:30:05,server_12,40.13
21:30:05,server_18,96.3
21:30:05,server_19,55.84
21:30:05,server_20,96.28
21:30:05,server_17,47.0
21:30:05,server_11,99.33
21:30:05,server_1,81.26
21:30:05,server_9,47.43
21:30:05,server_8,21.41
21:30:05,server_7,36.36
21:30:05,server_6,46.67
21:30:05,server_5,37.12
21:30:05,server_4,66.23
21:30:05,server_3,2.01
21:30:05,server_2,28.34
21:30:05,server_10,97.25
21:30:10,server_13,37.97
21:30:10,server_14,32.95
21:30:10,server_15,60.76
21:30:10,server_16,43.95
21:30:10,server_20,7.59
21:30:10,server_18,42.45
21:30:10,server_19,79.3
21:30:10,server_12,57.16
21:30:10,server_17,37.99
21:30:10,server_11,68.54
21:30:10,server_1,51.87
21:30:10,server_9,33.08
21:30:10,server_2,37.86
21:30:10,server_3,82.91
21:30:10,server_4,86.76
21:30:10,server_10,24.64
21:30:10,server_6,26.6
21:30:10,server_7,61.75
21:30:10,server_8,42.42
21:30:10,server_5,77.24
21:30:15,server_12,59.35
21:30:15,server_19,33.09
21:30:15,server_18,56.17
21:30:15,server_17,25.57
21:30:15,server_16,69.43
21:30:15,server_15,48.15
21:30:15,server_14,86.11
21:30:15,server_13,21.38
21:30:15,server_20,98.34
21:30:15,server_11,80.59
21:30:15,server_9,38.77
21:30:15,server_8,47.56
21:30:15,server_7,97.06
21:30:15,server_6,62.26
21:30:15,server_5,43.27
21:30:15,server_4,59.59
21:30:15,server_3,48.5
21:30:15,server_2,92.95
21:30:15,server_1,45.73
21:30:15,server_10,40.01
21:30:20,server_13,43.17
21:30:20,server_14,43.45
21:30:20,server_15,43.58
21:30:20,server_16,27.68
21:30:20,server_12,65.76
21:30:20,server_18,49.61
21:30:20,server_19,99.38
21:30:20,server_20,86.11
21:30:20,server_17,81.5
21:30:20,server_11,93.84
21:30:20,server_10,38.95
21:30:20,server_9,64.31
21:30:20,server_8,74.27
21:30:20,server_7,18.98
21:30:20,server_6,69.78
21:30:20,server_5,28.05
21:30:20,server_4,98.88
21:30:20,server_3,34.73
21:30:20,server_2,81.52
21:30:20,server_1,85.52
21:30:25,server_13,54.23
21:30:25,server_14,23.95
21:30:25,server_15,27.86
21:30:25,server_16,63.53
21:30:25,server_20,96.48
21:30:25,server_18,83.13
21:30:25,server_19,82.68
21:30:25,server_12,31.56
21:30:25,server_17,37.42
21:30:25,server_11,88.93
21:30:25,server_10,5.13
21:30:25,server_9,25.19
21:30:25,server_2,68.05
21:30:25,server_3,31.72
21:30:25,server_4,90.15
21:30:25,server_1,50.79
21:30:25,server_6,58.18
21:30:25,server_7,42.96
21:30:25,server_8,27.38
21:30:25,server_5,97.3
21:30:30,server_12,89.88
21:30:30,server_19,64.71
21:30:30,server_18,53.77
21:30:30,server_17,43.16
21:30:30,server_16,56.92
21:30:30,server_15,42.83
21:30:30,server_14,79.47
21:30:30,server_13,49.4
21:30:30,server_11,55.17
21:30:30,server_20,33.17
21:30:30,server_9,68.13
21:30:30,server_1,33.1
21:30:30,server_2,13.43
21:30:30,server_3,86.09
21:30:30,server_4,71.54
21:30:30,server_10,23.81
21:30:30,server_6,33.27
21:30:30,server_7,46.2
21:30:30,server_8,92.43
21:30:30,server_5,95.94
21:30:35,server_12,87.73
21:30:35,server_19,95.28
21:30:35,server_18,63.36
21:30:35,server_17,16.28
21:30:35,server_16,47.7
21:30:35,server_15,32.21
21:30:35,server_14,98.69
21:30:35,server_13,31.57
21:30:35,server_11,42.07
21:30:35,server_20,61.09
21:30:35,server_9,98.35
21:30:35,server_1,55.74
21:30:35,server_2,58.0
21:30:35,server_3,24.66
21:30:35,server_4,59.19
21:30:35,server_10,60.28
21:30:35,server_6,57.03
21:30:35,server_7,99.45
21:30:35,server_8,93.68
21:30:35,server_5,64.1
21:30:40,server_11,84.31
21:30:40,server_19,10.5
21:30:40,server_18,96.99
21:30:40,server_17,49.53
21:30:40,server_16,47.44
21:30:40,server_15,42.67
21:30:40,server_14,42.27
21:30:40,server_13,59.37
21:30:40,server_12,95.94
21:30:40,server_20,88.5
21:30:40,server_10,49.69
21:30:40,server_8,60.14
21:30:40,server_7,55.89
21:30:40,server_6,0.05
21:30:40,server_5,46.02
21:30:40,server_4,38.77
21:30:40,server_3,90.14
21:30:40,server_2,68.84
21:30:40,server_1,35.42
21:30:40,server_9,90.97
21:30:45,server_13,43.12
21:30:45,server_14,78.87
21:30:45,server_15,40.07
21:30:45,server_12,89.04
21:30:45,server_17,39.82
21:30:45,server_18,89.85
21:30:45,server_19,31.0
21:30:45,server_16,56.26
21:30:45,server_11,23.83
21:30:45,server_20,31.32
21:30:45,server_9,4.42
21:30:45,server_1,53.25
21:30:45,server_2,23.46
21:30:45,server_3,48.2
21:30:45,server_4,62.13
21:30:45,server_10,40.1
21:30:45,server_6,20.15
21:30:45,server_7,0.22
21:30:45,server_8,30.23
21:30:45,server_5,42.09
21:30:50,server_19,31.64
21:30:50,server_18,67.65
21:30:50,server_17,63.16
21:30:50,server_16,43.36
21:30:50,server_15,31.45
21:30:50,server_14,18.63
21:30:50,server_13,85.29
21:30:50,server_12,64.26
21:30:50,server_11,50.36
21:30:50,server_20,76.98
21:30:50,server_9,66.06
21:30:50,server_1,4.4
21:30:50,server_2,34.06
21:30:50,server_3,21.99
21:30:50,server_4,34.38
21:30:50,server_10,64.85
21:30:50,server_6,74.53
21:30:50,server_7,55.3
21:30:50,server_8,40.68
21:30:50,server_5,38.25
21:30:55,server_11,72.1
21:30:55,server_19,96.83
21:30:55,server_18,41.42
21:30:55,server_17,95.47
21:30:55,server_16,95.5
21:30:55,server_15,35.03
21:30:55,server_14,63.22
21:30:55,server_13,29.03
21:30:55,server_12,28.93
21:30:55,server_20,58.51
21:30:55,server_10,81.11
21:30:55,server_8,45.72
21:30:55,server_9,35.44
21:30:55,server_1,51.95
21:30:55,server_2,67.18
21:30:55,server_3,75.71
21:30:55,server_5,87.45
21:30:55,server_6,40.79
21:30:55,server_7,57.71
21:30:55,server_4,55.78
21:31:00,server_20,24.41
21:31:00,server_11,80.14
21:31:00,server_18,87.35
21:31:00,server_17,2.61
21:31:00,server_16,56.54
21:31:00,server_15,31.36
21:31:00,server_14,54.11
21:31:00,server_13,45.39
21:31:00,server_12,49.06
21:31:00,server_19,44.47
21:31:00,server_10,59.52
21:31:00,server_8,39.48
21:31:00,server_1,39.55
21:31:00,server_2,36.49
21:31:00,server_3,46.49
21:31:00,server_9,59.71
21:31:00,server_5,19.91
21:31:00,server_6,1.1
21:31:00,server_7,97.63
21:31:00,server_4,51.52
21:31:05,server_12,43.84
21:31:05,server_19,81.21
21:31:05,server_18,0.12
21:31:05,server_17,83.78
21:31:05,server_16,86.97
21:31:05,server_15,92.63
21:31:05,server_14,86.21
21:31:05,server_13,85.29
21:31:05,server_11,33.82
21:31:05,server_20,89.67
21:31:05,server_9,63.23
21:31:05,server_1,30.8
21:31:05,server_2,88.23
21:31:05,server_3,95.53
21:31:05,server_4,72.24
21:31:05,server_10,82.5
21:31:05,server_6,52.14
21:31:05,server_7,39.32
21:31:05,server_8,24.41
21:31:05,server_5,60.34
21:31:10,server_11,47.91
21:31:10,server_19,71.84
21:31:10,server_18,29.59
21:31:10,server_17,91.67
21:31:10,server_16,72.14
21:31:10,server_15,50.43
21:31:10,server_14,21.9
21:31:10,server_13,48.55
21:31:10,server_12,65.25
21:31:10,server_20,75.85
21:31:10,server_10,28.85
21:31:10,server_8,42.85
21:31:10,server_7,3.33
21:31:10,server_6,32.21
21:31:10,server_5,39.51
21:31:10,server_4,67.89
21:31:10,server_3,52.78
21:31:10,server_2,38.64
21:31:10,server_1,12.09
21:31:10,server_9,54.02
21:31:15,server_13,73.14
21:31:15,server_14,71.08
21:31:15,server_15,40.61
21:31:15,server_12,33.92
21:31:15,server_17,62.9
21:31:15,server_18,57.6
21:31:15,server_19,84.94
21:31:15,server_16,54.38
21:31:15,server_11,83.8
21:31:15,server_20,43.61
21:31:15,server_9,25.33
21:31:15,server_1,65.77
21:31:15,server_2,52.96
21:31:15,server_3,5.04
21:31:15,server_4,71.48
21:31:15,server_10,26.65
21:31:15,server_6,41.81
21:31:15,server_7,98.93
21:31:15,server_8,87.13
21:31:15,server_5,48.13
21:31:20,server_12,66.39
21:31:20,server_20,63.62
21:31:20,server_19,89.28
21:31:20,server_18,30.49
21:31:20,server_17,29.03
21:31:20,server_16,50.61
21:31:20,server_15,48.95
21:31:20,server_14,1.72
21:31:20,server_13,44.72
21:31:20,server_11,93.08
21:31:20,server_10,72.89
21:31:20,server_9,58.91
21:31:20,server_2,66.13
21:31:20,server_3,46.49
21:31:20,server_4,56.93
21:31:20,server_1,72.78
21:31:20,server_6,84.7
21:31:20,server_7,21.63
21:31:20,server_8,43.21
21:31:20,server_5,35.65
21:31:25,server_12,99.39
21:31:25,server_19,83.29
21:31:25,server_18,37.53
21:31:25,server_17,40.15
21:31:25,server_16,83.09
21:31:25,server_15,95.01
21:31:25,server_14,34.57
21:31:25,server_13,52.15
21:31:25,server_11,61.79
21:31:25,server_20,89.36
21:31:25,server_9,86.96
21:31:25,server_1,49.26
21:31:25,server_2,77.89
21:31:25,server_3,43.71
21:31:25,server_4,23.7
21:31:25,server_10,36.2
21:31:25,server_6,18.96
21:31:25,server_7,42.52
21:31:25,server_8,61.04
21:31:25,server_5,36.87
21:31:30,server_12,22.44
21:31:30,server_19,65.53
21:31:30,server_18,8.5
21:31:30,server_17,4.81
21:31:30,server_16,29.28
21:31:30,server_15,47.01
21:31:30,server_14,58.99
21:31:30,server_13,68.76
21:31:30,server_11,49.77
21:31:30,server_20,40.6
21:31:30,server_9,48.87
21:31:30,server_1,94.15
21:31:30,server_2,59.94
21:31:30,server_3,90.15
21:31:30,server_4,57.02
21:31:30,server_10,3.69
21:31:30,server_6,91.32
21:31:30,server_7,30.48
21:31:30,server_8,21.38
21:31:30,server_5,45.95
21:31:35,server_11,99.01
21:31:35,server_19,48.29
21:31:35,server_18,57.03
21:31:35,server_17,33.98
21:31:35,server_16,51.59
21:31:35,server_15,87.21
21:31:35,server_14,23.79
21:31:35,server_13,82.2
21:31:35,server_12,54.04
21:31:35,server_20,54.94
21:31:35,server_10,76.22
21:31:35,server_8,1.19
21:31:35,server_7,63.03
21:31:35,server_6,36.82
21:31:35,server_5,34.91
21:31:35,server_4,97.74
21:31:35,server_3,90.67
21:31:35,server_2,57.73
21:31:35,server_1,50.14
21:31:35,server_9,33.39
21:31:40,server_13,28.39
21:31:40,server_14,25.24
21:31:40,server_15,36.29
21:31:40,server_12,27.17
21:31:40,server_17,58.73
21:31:40,server_18,52.1
21:31:40,server_19,32.7
21:31:40,server_16,12.79
21:31:40,server_11,30.94
21:31:40,server_20,35.81
21:31:40,server_9,99.69
21:31:40,server_1,22.44
21:31:40,server_2,50.19
21:31:40,server_3,31.44
21:31:40,server_4,38.36
21:31:40,server_10,86.75
21:31:40,server_6,40.47
21:31:40,server_7,45.03
21:31:40,server_8,32.9
21:31:40,server_5,40.72
21:31:45,server_19,62.3
21:31:45,server_18,95.35
21:31:45,server_17,48.82
21:31:45,server_16,90.09
21:31:45,server_15,40.85
21:31:45,server_14,44.59
21:31:45,server_13,46.02
21:31:45,server_12,50.15
21:31:45,server_11,91.5
21:31:45,server_20,16.68
21:31:45,server_9,44.21
21:31:45,server_1,76.05
21:31:45,server_2,40.74
21:31:45,server_3,8.94
21:31:45,server_4,45.58
21:31:45,server_10,87.53
21:31:45,server_6,45.95
21:31:45,server_7,18.72
21:31:45,server_8,94.36
21:31:45,server_5,25.35
21:31:50,server_11,91.17
21:31:50,server_19,22.79
21:31:50,server_18,46.6
21:31:50,server_17,31.1
21:31:50,server_16,92.08
21:31:50,server_15,41.26
21:31:50,server_14,53.93
21:31:50,server_13,12.98
21:31:50,server_12,42.53
21:31:50,server_20,45.67
21:31:50,server_10,91.64
21:31:50,server_8,56.29
21:31:50,server_9,64.47
21:31:50,server_1,33.33
21:31:50,server_2,82.41
21:31:50,server_3,45.83
21:31:50,server_5,18.55
21:31:50,server_6,85.07
21:31:50,server_7,53.48
21:31:50,server_4,32.46
21:31:55,server_20,94.54
21:31:55,server_11,45.97
21:31:55,server_18,64.47
21:31:55,server_17,18.93
21:31:55,server_16,42.48
21:31:55,server_15,40.48
21:31:55,server_14,45.33
21:31:55,server_13,51.3
21:31:55,server_12,59.14
21:31:55,server_19,22.77
21:31:55,server_10,46.32
21:31:55,server_8,82.87
21:31:55,server_1,15.36
21:31:55,server_2,56.9
21:31:55,server_3,49.6
21:31:55,server_9,17.82
21:31:55,server_5,96.66
21:31:55,server_6,56.19
21:31:55,server_7,83.46
21:31:55,server_4,81.64
21:32:00,server_12,45.87
21:32:00,server_19,30.41
21:32:00,server_18,98.09
21:32:00,server_17,92.18
21:32:00,server_16,69.64
21:32:00,server_15,40.98
21:32:00,server_14,24.28
21:32:00,server_13,21.7
21:32:00,server_11,36.98
21:32:00,server_20,43.69
21:32:00,server_9,6.92
21:32:00,server_1,91.93
21:32:00,server_2,43.2
21:32:00,server_3,36.15
21:32:00,server_4,93.06
21:32:00,server_10,54.57
21:32:00,server_6,19.27
21:32:00,server_7,40.08
21:32:00,server_8,87.24
21:32:00,server_5,87.42
21:32:05,server_11,27.57
21:32:05,server_19,37.36
21:32:05,server_18,44.98
21:32:05,server_17,36.04
21:32:05,server_16,45.6
21:32:05,server_15,13.7
21:32:05,server_14,40.76
21:32:05,server_13,16.25
21:32:05,server_12,70.86
21:32:05,server_20,33.99
21:32:05,server_10,25.86
21:32:05,server_8,64.1
21:32:05,server_7,48.79
21:32:05,server_6,56.51
21:32:05,server_5,74.81
21:32:05,server_4,62.42
21:32:05,server_3,67.93
21:32:05,server_2,90.58
21:32:05,server_1,65.08
21:32:05,server_9,34.08
21:32:10,server_13,62.53
21:32:10,server_14,86.99
21:32:10,server_15,47.98
21:32:10,server_12,54.52
21:32:10,server_17,27.71
21:32:10,server_18,82.09
21:32:10,server_19,23.63
21:32:10,server_16,80.51
21:32:10,server_11,80.23
21:32:10,server_20,61.49
21:32:10,server_9,28.1
21:32:10,server_1,35.05
21:32:10,server_2,59.21
21:32:10,server_3,11.39
21:32:10,server_4,81.18
21:32:10,server_10,91.24
21:32:10,server_6,43.86
21:32:10,server_7,99.67
21:32:10,server_8,47.99
21:32:10,server_5,33.25
21:32:15,server_20,87.21
21:32:15,server_19,30.13
21:32:15,server_18,47.4
21:32:15,server_17,83.78
21:32:15,server_16,83.33
21:32:15,server_15,19.68
21:32:15,server_14,17.84
21:32:15,server_12,56.57
21:32:15,server_11,69.61
21:32:15,server_13,91.34
21:32:15,server_9,47.38
21:32:15,server_10,50.42
21:32:15,server_2,30.28
21:32:15,server_3,4.47
21:32:15,server_4,24.59
