ts,server_id,cpu_pct
21:10:15,server_2,32.3
21:10:15,server_3,63.83
21:10:15,server_4,87.91
21:10:15,server_10,53.43
21:10:15,server_6,96.24
21:10:15,server_7,49.36
21:10:15,server_8,89.05
21:10:15,server_5,4.23
21:10:20,server_11,49.44
21:10:20,server_19,89.37
21:10:20,server_18,59.83
21:10:20,server_17,30.81
21:10:20,server_16,32.42
21:10:20,server_15,89.82
21:10:20,server_14,48.96
21:10:20,server_13,19.56
21:10:20,server_12,28.84
21:10:20,server_20,23.85
21:10:20,server_10,3.14
21:10:20,server_8,27.87
21:10:20,server_7,26.74
21:10:20,server_6,31.63
21:10:20,server_5,23.59
21:10:20,server_4,54.0
21:10:20,server_3,29.15
21:10:20,server_2,64.5
21:10:20,server_1,62.46
21:10:20,server_9,66.77
21:10:25,server_13,37.67
21:10:25,server_20,45.41
21:10:25,server_14,40.73
21:10:25,server_15,97.07
21:10:25,server_19,76.91
21:10:25,server_17,25.74
21:10:25,server_18,81.76
21:10:25,server_12,31.15
21:10:25,server_16,25.89
21:10:25,server_11,24.94
21:10:25,server_7,56.73
21:10:25,server_9,39.16
21:10:25,server_8,64.63
21:10:25,server_6,58.7
21:10:25,server_5,68.07
21:10:25,server_4,75.17
21:10:25,server_3,26.22
21:10:25,server_2,62.51
21:10:25,server_1,66.6
21:10:25,server_10,0.64
21:10:30,server_13,54.01
21:10:30,server_14,23.7
21:10:30,server_15,20.44
21:10:30,server_20,40.48
21:10:30,server_18,49.8
21:10:30,server_19,26.54
21:10:30,server_12,2.28
21:10:30,server_16,65.71
21:10:30,server_11,22.25
21:10:30,server_17,40.49
21:10:30,server_9,93.05
21:10:30,server_8,26.93
21:10:30,server_7,49.4
21:10:30,server_6,55.53
21:10:30,server_5,65.18
21:10:30,server_4,21.84
21:10:30,server_3,97.16
21:10:30,server_2,51.84
21:10:30,server_1,59.61
21:10:30,server_10,98.66
21:10:35,server_13,94.89
21:10:35,server_14,32.26
21:10:35,server_15,85.22
21:10:35,server_20,33.72
21:10:35,server_17,71.66
21:10:35,server_18,69.21
21:10:35,server_19,64.07
21:10:35,server_12,99.26
21:10:35,server_16,27.14
21:10:35,server_11,59.67
21:10:35,server_7,52.46
21:10:35,server_9,38.36
21:10:35,server_8,85.21
21:10:35,server_6,60.75
21:10:35,server_5,54.68
21:10:35,server_4,15.34
21:10:35,server_3,80.15
21:10:35,server_2,92.64
21:10:35,server_1,98.68
21:10:35,server_10,25.64
21:10:40,server_15,66.55
21:10:40,server_14,52.17
21:10:40,server_16,45.71
21:10:40,server_13,50.35
21:10:40,server_18,45.15
21:10:40,server_19,35.03
21:10:40,server_20,38.24
21:10:40,server_12,23.08
21:10:40,server_17,58.85
21:10:40,server_11,8.91
21:10:40,server_10,46.49
21:10:40,server_9,44.16
21:10:40,server_2,42.81
21:10:40,server_3,48.27
21:10:40,server_4,57.35
21:10:40,server_1,46.94
21:10:40,server_6,78.95
21:10:40,server_7,51.36
21:10:40,server_8,37.46
21:10:40,server_5,25.4
21:10:45,server_13,49.05
21:10:45,server_20,31.68
21:10:45,server_19,93.33
21:10:45,server_18,24.34
21:10:45,server_17,51.3
21:10:45,server_16,22.72
21:10:45,server_15,34.11
21:10:45,server_14,19.46
21:10:45,server_12,89.55
21:10:45,server_11,13.05
21:10:45,server_1,57.05
21:10:45,server_9,39.13
21:10:45,server_8,49.37
21:10:45,server_7,55.43
21:10:45,server_6,22.55
21:10:45,server_5,64.3
21:10:45,server_4,46.37
21:10:45,server_3,88.85
21:10:45,server_2,38.15
21:10:45,server_10,52.89
21:10:50,server_13,37.37
21:10:50,server_14,33.84
21:10:50,server_15,21.78
21:10:50,server_16,54.72
21:10:50,server_12,31.78
21:10:50,server_18,39.03
21:10:50,server_19,32.27
21:10:50,server_20,96.86
21:10:50,server_17,46.38
21:10:50,server_11,47.68
21:10:50,server_1,34.76
21:10:50,server_9,24.3
21:10:50,server_8,40.42
21:10:50,server_7,26.67
21:10:50,server_6,66.5
21:10:50,server_5,23.65
21:10:50,server_4,96.96
21:10:50,server_3,85.74
21:10:50,server_2,39.35
21:10:50,server_10,66.93
21:10:55,server_13,91.5
21:10:55,server_14,15.92
21:10:55,server_15,99.82
21:10:55,server_16,59.46
21:10:55,server_20,12.42
21:10:55,server_18,25.52
21:10:55,server_19,67.79
21:10:55,server_12,27.49
21:10:55,server_17,47.09
21:10:55,server_11,47.09
21:10:55,server_10,89.78
21:10:55,server_9,60.51
21:10:55,server_2,23.2
21:10:55,server_3,28.33
21:10:55,server_4,63.96
21:10:55,server_1,90.91
21:10:55,server_6,49.3
21:10:55,server_7,95.86
21:10:55,server_8,52.94
21:10:55,server_5,51.78
21:11:00,server_12,66.0
21:11:00,server_19,43.32
21:11:00,server_18,82.71
21:11:00,server_17,35.75
21:11:00,server_16,85.6
21:11:00,server_15,11.98
21:11:00,server_14,70.86
21:11:00,server_13,45.34
21:11:00,server_11,22.45
21:11:00,server_20,55.59
21:11:00,server_9,45.4
21:11:00,server_1,34.74
21:11:00,server_2,36.04
21:11:00,server_3,28.76
21:11:00,server_4,69.94
21:11:00,server_10,59.95
21:11:00,server_6,23.06
21:11:00,server_7,59.49
21:11:00,server_8,6.37
21:11:00,server_5,39.97
21:11:05,server_11,3.66
21:11:05,server_19,80.06
21:11:05,server_18,91.01
21:11:05,server_17,52.37
21:11:05,server_16,48.32
21:11:05,server_15,40.03
21:11:05,server_14,81.9
21:11:05,server_13,60.89
21:11:05,server_12,38.08
21:11:05,server_20,98.07
21:11:05,server_10,28.6
21:11:05,server_8,39.53
21:11:05,server_7,99.88
21:11:05,server_6,94.63
21:11:05,server_5,97.25
21:11:05,server_4,54.29
21:11:05,server_3,53.76
21:11:05,server_2,29.58
21:11:05,server_1,27.76
21:11:05,server_9,52.59
21:11:10,server_14,51.48
21:11:10,server_15,61.25
21:11:10,server_16,46.35
21:11:10,server_13,48.86
21:11:10,server_18,37.82
21:11:10,server_19,82.67
21:11:10,server_20,36.96
21:11:10,server_17,25.2
21:11:10,server_12,42.5
21:11:10,server_11,68.75
21:11:10,server_10,21.61
21:11:10,server_2,81.9
21:11:10,server_3,59.92
21:11:10,server_4,83.39
21:11:10,server_5,80.38
21:11:10,server_1,8.86
21:11:10,server_7,21.0
21:11:10,server_8,85.42
21:11:10,server_9,67.03
21:11:10,server_6,35.37
21:11:15,server_12,56.56
21:11:15,server_19,26.66
21:11:15,server_18,45.2
21:11:15,server_17,90.32
21:11:15,server_16,51.94
21:11:15,server_15,63.43
21:11:15,server_14,26.9
21:11:15,server_13,47.95
21:11:15,server_11,93.15
21:11:15,server_20,53.92
21:11:15,server_9,54.61
21:11:15,server_1,66.2
21:11:15,server_2,96.94
21:11:15,server_3,44.77
21:11:15,server_4,16.9
21:11:15,server_10,41.84
21:11:15,server_6,44.03
21:11:15,server_7,65.19
21:11:15,server_8,47.49
21:11:15,server_5,69.52
21:11:20,server_11,92.78
21:11:20,server_19,25.03
21:11:20,server_18,52.86
21:11:20,server_17,18.1
21:11:20,server_16,44.66
21:11:20,server_15,60.96
21:11:20,server_14,27.3
21:11:20,server_13,15.34
21:11:20,server_12,11.17
21:11:20,server_20,85.88
21:11:20,server_10,41.51
21:11:20,server_8,68.76
21:11:20,server_7,59.03
21:11:20,server_6,86.09
21:11:20,server_5,38.96
21:11:20,server_4,86.7
21:11:20,server_3,51.37
21:11:20,server_2,20.19
21:11:20,server_1,24.58
21:11:20,server_9,29.92
21:11:25,server_13,61.87
21:11:25,server_14,39.27
21:11:25,server_15,22.26
21:11:25,server_16,50.22
21:11:25,server_20,64.91
21:11:25,server_18,2.19
21:11:25,server_19,67.86
21:11:25,server_12,98.98
21:11:25,server_17,96.73
21:11:25,server_10,40.53
21:11:25,server_7,46.14
21:11:25,server_9,89.8
21:11:25,server_11,67.34
21:11:25,server_2,44.59
21:11:25,server_3,61.53
21:11:25,server_4,95.56
21:11:25,server_1,44.8
21:11:25,server_6,23.07
21:11:25,server_8,18.51
21:11:25,server_5,28.07
21:11:30,server_20,60.55
21:11:30,server_12,18.9
21:11:30,server_19,86.01
21:11:30,server_17,68.52
21:11:30,server_16,99.15
21:11:30,server_15,37.18
21:11:30,server_14,51.99
21:11:30,server_13,98.1
21:11:30,server_11,97.36
21:11:30,server_18,72.23
21:11:30,server_9,68.72
21:11:30,server_8,32.1
21:11:30,server_7,26.62
21:11:30,server_6,26.71
21:11:30,server_5,45.26
21:11:30,server_4,36.33
21:11:30,server_3,68.0
21:11:30,server_2,93.58
21:11:30,server_1,14.38
21:11:30,server_10,88.77
21:11:35,server_13,91.91
21:11:35,server_14,46.65
21:11:35,server_15,45.81
21:11:35,server_20,62.54
21:11:35,server_17,90.75
21:11:35,server_18,62.3
21:11:35,server_19,29.86
21:11:35,server_12,6.84
21:11:35,server_16,68.31
21:11:35,server_11,57.08
21:11:35,server_7,93.57
21:11:35,server_9,69.17
21:11:35,server_8,30.03
21:11:35,server_6,85.32
21:11:35,server_5,89.34
21:11:35,server_4,50.03
21:11:35,server_3,30.0
21:11:35,server_2,65.81
21:11:35,server_1,22.68
21:11:35,server_10,49.88
21:11:40,server_15,45.51
21:11:40,server_13,49.94
21:11:40,server_14,74.49
21:11:40,server_16,40.6
21:11:40,server_12,22.04
21:11:40,server_18,39.48
21:11:40,server_19,48.08
21:11:40,server_20,58.7
21:11:40,server_17,60.79
21:11:40,server_11,53.31
21:11:40,server_1,54.26
21:11:40,server_9,47.5
21:11:40,server_2,58.52
21:11:40,server_3,28.98
21:11:40,server_4,38.69
21:11:40,server_10,46.64
21:11:40,server_6,32.46
21:11:40,server_7,68.55
21:11:40,server_8,56.79
21:11:40,server_5,34.52
21:11:45,server_12,89.36
21:11:45,server_19,34.38
21:11:45,server_18,44.04
21:11:45,server_17,90.65
21:11:45,server_16,58.39
21:11:45,server_15,62.42
21:11:45,server_14,59.73
21:11:45,server_13,62.58
21:11:45,server_11,58.0
21:11:45,server_20,91.1
21:11:45,server_9,47.17
21:11:45,server_1,30.9
21:11:45,server_2,85.86
21:11:45,server_3,48.23
21:11:45,server_4,22.55
21:11:45,server_10,33.56
21:11:45,server_6,34.53
21:11:45,server_7,39.32
21:11:45,server_8,97.9
21:11:45,server_5,88.0
21:11:50,server_11,54.55
21:11:50,server_19,42.1
21:11:50,server_18,8.91
21:11:50,server_17,25.49
21:11:50,server_16,14.27
21:11:50,server_15,57.91
21:11:50,server_14,46.18
21:11:50,server_13,89.37
21:11:50,server_12,19.16
21:11:50,server_20,12.04
21:11:50,server_10,50.75
21:11:50,server_8,42.98
21:11:50,server_7,42.53
21:11:50,server_6,40.78
21:11:50,server_5,55.55
21:11:50,server_4,25.46
21:11:50,server_3,85.29
21:11:50,server_2,58.5
21:11:50,server_1,68.49
21:11:50,server_9,67.23
21:11:55,server_14,44.01
21:11:55,server_15,32.0
21:11:55,server_16,41.41
21:11:55,server_13,85.99
21:11:55,server_18,69.9
21:11:55,server_19,69.24
21:11:55,server_20,61.11
21:11:55,server_17,96.97
21:11:55,server_12,28.48
21:11:55,server_11,44.5
21:11:55,server_1,94.57
21:11:55,server_9,30.97
21:11:55,server_8,43.86
21:11:55,server_7,45.74
21:11:55,server_6,68.66
21:11:55,server_5,45.99
21:11:55,server_4,26.53
21:11:55,server_3,68.0
21:11:55,server_2,89.58
21:11:55,server_10,43.26
21:12:00,server_13,22.92
21:12:00,server_14,22.75
21:12:00,server_15,59.03
21:12:00,server_20,42.28
21:12:00,server_18,41.22
21:12:00,server_19,70.09
21:12:00,server_12,65.58
21:12:00,server_16,96.7
21:12:00,server_11,55.51
21:12:00,server_17,46.78
21:12:00,server_9,39.38
21:12:00,server_10,24.71
21:12:00,server_2,28.29
21:12:00,server_3,69.58
21:12:00,server_4,42.02
21:12:00,server_1,30.21
21:12:00,server_6,10.52
21:12:00,server_7,50.04
21:12:00,server_8,44.59
21:12:00,server_5,54.64
21:12:05,server_20,61.23
21:12:05,server_12,97.2
21:12:05,server_19,95.89
21:12:05,server_18,19.98
21:12:05,server_17,91.17
21:12:05,server_16,64.74
21:12:05,server_15,27.5
21:12:05,server_14,95.3
21:12:05,server_13,33.04
21:12:05,server_11,46.02
21:12:05,server_7,39.2
21:12:05,server_9,90.6
21:12:05,server_8,40.13
21:12:05,server_6,88.51
21:12:05,server_5,58.8
21:12:05,server_4,7.65
21:12:05,server_3,52.42
21:12:05,server_2,36.89
21:12:05,server_1,7.26
21:12:05,server_10,59.66
21:12:10,server_15,29.49
21:12:10,server_13,47.19
21:12:10,server_14,49.61
21:12:10,server_16,57.45
21:12:10,server_12,8.5
21:12:10,server_18,27.34
21:12:10,server_19,47.4
21:12:10,server_20,74.91
21:12:10,server_17,29.87
21:12:10,server_11,38.68
21:12:10,server_1,78.3
21:12:10,server_9,60.99
21:12:10,server_2,90.55
21:12:10,server_3,33.05
21:12:10,server_4,20.64
21:12:10,server_10,50.87
21:12:10,server_6,35.82
21:12:10,server_7,37.56
21:12:10,server_8,98.11
21:12:10,server_5,12.87
21:12:15,server_13,68.55
21:12:15,server_20,54.08
21:12:15,server_19,65.88
21:12:15,server_18,92.97
21:12:15,server_17,33.84
21:12:15,server_16,24.22
21:12:15,server_15,35.58
21:12:15,server_14,95.16
21:12:15,server_12,23.25
21:12:15,server_11,24.41
21:12:15,server_1,57.98
21:12:15,server_9,35.22
21:12:15,server_8,30.99
21:12:15,server_7,56.33
21:12:15,server_6,58.94
21:12:15,server_5,75.43
21:12:15,server_4,2.11
21:12:15,server_3,45.38
21:12:15,server_2,31.85
21:12:15,server_10,13.6
21:12:20,server_13,53.14
21:12:20,server_14,68.42
21:12:20,server_15,72.59
21:12:20,server_16,86.68
21:12:20,server_12,85.27
21:12:20,server_18,66.67
21:12:20,server_19,53.92
21:12:20,server_20,98.3
21:12:20,server_17,67.34
21:12:20,server_11,82.92
21:12:20,server_1,27.12
21:12:20,server_9,39.13
21:12:20,server_8,40.91
21:12:20,server_7,26.6
21:12:20,server_6,15.23
21:12:20,server_5,78.8
21:12:20,server_4,21.25
21:12:20,server_3,27.09
21:12:20,server_2,31.34
21:12:20,server_10,9.8
21:12:25,server_13,61.68
21:12:25,server_14,85.6
21:12:25,server_15,99.36
21:12:25,server_16,50.44
21:12:25,server_20,65.8
21:12:25,server_18,61.65
21:12:25,server_19,25.26
21:12:25,server_12,58.15
21:12:25,server_17,30.76
21:12:25,server_11,54.76
21:12:25,server_1,29.3
21:12:25,server_9,51.88
21:12:25,server_2,69.43
21:12:25,server_3,90.29
21:12:25,server_4,15.15
21:12:25,server_10,86.69
21:12:25,server_6,23.09
21:12:25,server_7,93.34
21:12:25,server_8,28.49
21:12:25,server_5,34.9
21:12:30,server_12,63.13
21:12:30,server_19,64.66
21:12:30,server_18,40.05
21:12:30,server_17,67.25
21:12:30,server_16,65.22
21:12:30,server_15,53.34
21:12:30,server_14,50.27
21:12:30,server_13,46.54
21:12:30,server_20,41.08
21:12:30,server_11,51.17
21:12:30,server_9,76.89
21:12:30,server_8,43.0
21:12:30,server_7,42.08
21:12:30,server_6,27.34
21:12:30,server_5,60.68
21:12:30,server_4,23.73
21:12:30,server_3,23.6
21:12:30,server_2,5.11
21:12:30,server_1,80.71
21:12:30,server_10,28.67
21:12:35,server_13,21.15
21:12:35,server_14,95.88
21:12:35,server_15,33.68
21:12:35,server_16,61.83
21:12:35,server_12,48.13
21:12:35,server_18,8.9
21:12:35,server_19,86.39
21:12:35,server_20,43.21
21:12:35,server_17,20.86
21:12:35,server_11,48.39
21:12:35,server_1,48.02
21:12:35,server_9,49.19
21:12:35,server_2,49.5
21:12:35,server_3,52.35
21:12:35,server_4,28.95
21:12:35,server_10,91.42
21:12:35,server_6,46.62
21:12:35,server_7,38.31
21:12:35,server_8,60.39
21:12:35,server_5,53.1
21:12:40,server_20,14.71
21:12:40,server_19,83.81
21:12:40,server_18,50.04
21:12:40,server_17,22.03
21:12:40,server_16,84.4
21:12:40,server_15,16.39
21:12:40,server_14,55.04
21:12:40,server_12,85.0
21:12:40,server_11,12.11
21:12:40,server_13,21.51
21:12:40,server_9,28.76
21:12:40,server_10,60.55
21:12:40,server_2,60.75
21:12:40,server_3,24.16
21:12:40,server_4,58.89
21:12:40,server_1,62.62
21:12:40,server_6,41.53
21:12:40,server_7,91.21
21:12:40,server_8,34.82
21:12:40,server_5,61.05
21:12:45,server_12,42.62
21:12:45,server_20,98.41
21:12:45,server_19,39.0
21:12:45,server_18,98.21
21:12:45,server_17,69.87
21:12:45,server_16,63.37
21:12:45,server_15,90.73
21:12:45,server_14,14.15
21:12:45,server_13,47.59
21:12:45,server_11,44.63
21:12:45,server_3,24.1
21:12:45,server_9,34.62
21:12:45,server_8,99.9
21:12:45,server_7,97.24
21:12:45,server_6,86.3
21:12:45,server_5,66.7
21:12:45,server_4,42.51
21:12:45,server_2,42.07
21:12:45,server_1,56.41
21:12:45,server_10,68.06
21:12:50,server_13,27.01
21:12:50,server_14,75.2
21:12:50,server_15,55.53
21:12:50,server_16,32.0
21:12:50,server_20,21.1
21:12:50,server_18,19.6
21:12:50,server_19,67.35
21:12:50,server_12,24.22
21:12:50,server_17,62.26
21:12:50,server_11,56.47
21:12:50,server_3,26.87
21:12:50,server_9,26.59
21:12:50,server_1,37.99
21:12:50,server_2,87.7
21:12:50,server_4,66.76
21:12:50,server_10,26.58
21:12:50,server_6,44.66
21:12:50,server_7,48.32
21:12:50,server_8,63.89
21:12:50,server_5,54.19
21:12:55,server_20,7.9
21:12:55,server_11,40.59
21:12:55,server_18,30.76
21:12:55,server_17,49.62
21:12:55,server_16,27.76
21:12:55,server_15,36.59
21:12:55,server_14,44.15
21:12:55,server_13,28.28
21:12:55,server_12,45.89
21:12:55,server_19,91.68
21:12:55,server_10,95.9
21:12:55,server_8,66.9
21:12:55,server_7,61.47
21:12:55,server_6,93.98
21:12:55,server_5,45.0
21:12:55,server_4,93.96
21:12:55,server_3,29.65
21:12:55,server_2,46.47
21:12:55,server_1,37.96
21:12:55,server_9,45.6
21:13:00,server_13,44.06
21:13:00,server_14,17.2
21:13:00,server_15,26.4
21:13:00,server_12,94.68
21:13:00,server_17,65.95
21:13:00,server_18,98.46
21:13:00,server_19,87.94
21:13:00,server_16,35.06
21:13:00,server_11,7.16
21:13:00,server_20,41.46
21:13:00,server_9,61.72
21:13:00,server_1,72.96
21:13:00,server_2,99.4
21:13:00,server_3,94.9
21:13:00,server_4,67.28
21:13:00,server_10,99.22
21:13:00,server_6,64.58
21:13:00,server_7,93.71
21:13:00,server_8,98.52
21:13:00,server_5,99.76
21:13:05,server_12,26.35
21:13:05,server_20,37.18
21:13:05,server_19,0.71
21:13:05,server_18,69.1
21:13:05,server_17,66.42
21:13:05,server_16,38.97
21:13:05,server_15,38.89
21:13:05,server_14,33.9
21:13:05,server_13,21.93
21:13:05,server_11,29.28
21:13:05,server_3,67.29
21:13:05,server_9,53.4
21:13:05,server_8,67.59
21:13:05,server_7,62.62
21:13:05,server_6,30.49
21:13:05,server_5,65.09
21:13:05,server_4,85.02
21:13:05,server_10,43.06
21:13:05,server_2,99.94
21:13:05,server_1,56.5
21:13:10,server_13,50.17
21:13:10,server_14,73.51
21:13:10,server_15,54.01
21:13:10,server_16,55.85
21:13:10,server_20,57.26
21:13:10,server_18,45.77
21:13:10,server_19,25.4
21:13:10,server_12,50.15
21:13:10,server_17,69.76
21:13:10,server_11,91.68
21:13:10,server_10,38.56
21:13:10,server_9,42.78
21:13:10,server_2,49.39
21:13:10,server_3,41.41
21:13:10,server_4,80.36
21:13:10,server_1,59.41
21:13:10,server_6,52.16
21:13:10,server_7,43.46
21:13:10,server_8,67.36
21:13:10,server_5,42.68
21:13:15,server_12,59.5
21:13:15,server_19,44.11
21:13:15,server_18,50.86
21:13:15,server_17,53.33
21:13:15,server_16,59.02
21:13:15,server_15,64.93
21:13:15,server_14,23.26
21:13:15,server_13,66.24
21:13:15,server_11,80.3
21:13:15,server_20,75.37
21:13:15,server_9,38.57
21:13:15,server_1,40.0
21:13:15,server_2,88.5
21:13:15,server_3,92.05
21:13:15,server_4,76.89
21:13:15,server_10,10.18
21:13:15,server_6,22.94
21:13:15,server_7,89.03
21:13:15,server_8,7.37
21:13:15,server_5,59.83
21:13:20,server_19,35.52
21:13:20,server_18,33.0
21:13:20,server_17,43.9
21:13:20,server_16,92.35
21:13:20,server_15,27.83
21:13:20,server_14,43.93
21:13:20,server_13,60.87
21:13:20,server_12,36.13
21:13:20,server_11,29.88
21:13:20,server_20,92.78
21:13:20,server_9,21.08
21:13:20,server_1,28.02
21:13:20,server_2,43.44
21:13:20,server_3,70.24
21:13:20,server_4,62.12
21:13:20,server_10,30.59
21:13:20,server_6,43.11
21:13:20,server_7,56.41
21:13:20,server_8,30.8
21:13:20,server_5,27.0
21:13:25,server_11,47.15
21:13:25,server_19,16.96
21:13:25,server_18,67.25
21:13:25,server_17,5.74
21:13:25,server_16,3.5
21:13:25,server_15,38.96
21:13:25,server_14,63.74
21:13:25,server_13,88.93
21:13:25,server_12,96.06
21:13:25,server_20,57.5
21:13:25,server_10,58.71
21:13:25,server_8,51.94
21:13:25,server_9,91.89
21:13:25,server_1,96.27
21:13:25,server_2,21.89
21:13:25,server_3,22.02
21:13:25,server_5,5.42
21:13:25,server_6,52.41
21:13:25,server_7,32.82
21:13:25,server_4,67.06
21:13:30,server_20,63.18
21:13:30,server_19,29.36
21:13:30,server_18,39.81
21:13:30,server_17,80.7
21:13:30,server_16,60.24
21:13:30,server_15,99.06
21:13:30,server_14,21.44
21:13:30,server_13,21.05
21:13:30,server_12,47.25
21:13:30,server_11,48.95
21:13:30,server_9,57.37
21:13:30,server_1,38.57
21:13:30,server_2,62.3
21:13:30,server_3,50.5
21:13:30,server_4,35.15
21:13:30,server_10,22.09
21:13:30,server_6,22.73
21:13:30,server_7,60.25
21:13:30,server_8,32.08
21:13:30,server_5,29.98
21:13:35,server_12,77.98
21:13:35,server_20,88.14
21:13:35,server_19,14.89
21:13:35,server_18,30.88
21:13:35,server_17,69.09
21:13:35,server_16,42.06
21:13:35,server_15,88.71
21:13:35,server_14,58.22
21:13:35,server_13,89.04
21:13:35,server_11,64.06
21:13:35,server_10,26.1
21:13:35,server_9,92.01
21:13:35,server_2,46.2
21:13:35,server_3,78.57
21:13:35,server_4,15.43
21:13:35,server_1,40.56
21:13:35,server_6,90.03
21:13:35,server_7,28.55
21:13:35,server_8,21.97
21:13:35,server_5,95.09
21:13:40,server_12,30.77
21:13:40,server_19,28.73
21:13:40,server_18,44.68
21:13:40,server_17,77.18
21:13:40,server_16,50.32
21:13:40,server_15,58.14
21:13:40,server_14,91.15
21:13:40,server_13,25.38
21:13:40,server_11,66.15
21:13:40,server_20,40.92
21:13:40,server_9,25.21
21:13:40,server_1,47.01
21:13:40,server_2,60.32
21:13:40,server_3,29.98
21:13:40,server_4,47.6
21:13:40,server_10,20.75
21:13:40,server_6,38.15
21:13:40,server_7,10.32
21:13:40,server_8,68.87
21:13:40,server_5,38.98
21:13:45,server_12,41.62
21:13:45,server_19,34.37
21:13:45,server_18,72.84
21:13:45,server_17,41.53
21:13:45,server_16,29.75
21:13:45,server_15,72.74
21:13:45,server_14,68.67
21:13:45,server_13,24.69
21:13:45,server_11,3.0
21:13:45,server_20,37.1
21:13:45,server_9,78.79
21:13:45,server_1,30.49
21:13:45,server_2,98.04
21:13:45,server_3,92.57
21:13:45,server_4,60.05
21:13:45,server_10,84.8
21:13:45,server_6,39.2
21:13:45,server_7,50.72
21:13:45,server_8,30.67
21:13:45,server_5,41.11
21:13:50,server_11,21.2
21:13:50,server_19,42.19
21:13:50,server_18,51.98
21:13:50,server_17,38.64
21:13:50,server_16,46.61
21:13:50,server_15,68.6
21:13:50,server_14,26.51
21:13:50,server_13,75.94
21:13:50,server_12,86.23
21:13:50,server_20,34.84
21:13:50,server_10,42.6
21:13:50,server_8,99.43
21:13:50,server_7,66.58
21:13:50,server_6,60.1
21:13:50,server_5,84.54
21:13:50,server_4,90.99
21:13:50,server_3,48.1
21:13:50,server_2,47.48
21:13:50,server_1,97.95
21:13:50,server_9,42.51
21:13:55,server_13,54.68
21:13:55,server_14,52.7
21:13:55,server_15,58.05
21:13:55,server_12,91.17
21:13:55,server_17,80.64
21:13:55,server_18,42.38
21:13:55,server_19,27.3
21:13:55,server_16,49.61
21:13:55,server_11,25.42
21:13:55,server_20,44.19
21:13:55,server_9,59.69
21:13:55,server_1,45.96
21:13:55,server_2,54.61
21:13:55,server_3,55.67
21:13:55,server_4,25.6
21:13:55,server_10,55.1
21:13:55,server_6,40.82
21:13:55,server_7,75.69
21:13:55,server_8,46.34
21:13:55,server_5,23.13
21:14:00,server_19,28.25
21:14:00,server_18,39.57
21:14:00,server_17,36.9
21:14:00,server_16,48.98
21:14:00,server_15,54.77
21:14:00,server_14,96.94
21:14:00,server_13,90.8
21:14:00,server_12,26.21
21:14:00,server_11,63.97
21:14:00,server_20,92.29
21:14:00,server_9,0.74
21:14:00,server_1,24.21
21:14:00,server_2,43.43
21:14:00,server_3,92.99
21:14:00,server_4,85.64
21:14:00,server_10,46.79
21:14:00,server_6,54.69
21:14:00,server_7,14.89
21:14:00,server_8,89.73
21:14:00,server_5,44.79
21:14:05,server_11,30.62
21:14:05,server_19,23.84
21:14:05,server_18,85.65
21:14:05,server_17,68.1
21:14:05,server_16,25.68
21:14:05,server_15,70.0
21:14:05,server_14,99.17
21:14:05,server_13,23.46
21:14:05,server_12,66.87
21:14:05,server_20,44.35
21:14:05,server_10,96.4
21:14:05,server_8,50.0
21:14:05,server_9,85.5
21:14:05,server_1,96.34
21:14:05,server_2,49.52
21:14:05,server_3,88.14
21:14:05,server_5,58.09
21:14:05,server_6,87.86
21:14:05,server_7,64.45
21:14:05,server_4,25.42
21:14:10,server_20,30.35
21:14:10,server_11,65.43
21:14:10,server_18,40.88
21:14:10,server_17,99.2
21:14:10,server_16,85.89
21:14:10,server_15,35.64
21:14:10,server_14,21.99
21:14:10,server_13,61.47
21:14:10,server_12,26.57
21:14:10,server_19,68.41
21:14:10,server_10,37.06
21:14:10,server_8,80.96
21:14:10,server_1,32.29
21:14:10,server_2,42.6
21:14:10,server_3,40.97
21:14:10,server_9,52.32
21:14:10,server_5,98.82
21:14:10,server_6,38.29
21:14:10,server_7,22.52
21:14:10,server_4,44.54
21:14:15,server_13,58.28
21:14:15,server_20,99.02
21:14:15,server_19,52.1
21:14:15,server_18,94.05
21:14:15,server_17,62.63
21:14:15,server_16,39.25
21:14:15,server_15,93.37
21:14:15,server_14,68.5
21:14:15,server_12,93.27
21:14:15,server_11,36.01
21:14:15,server_1,34.45
21:14:15,server_9,62.79
21:14:15,server_8,91.34
21:14:15,server_7,33.15
21:14:15,server_6,90.4
21:14:15,server_5,20.62
21:14:15,server_4,32.81
21:14:15,server_3,82.29
21:14:15,server_2,51.62
21:14:15,server_10,48.11
21:14:20,server_13,39.04
21:14:20,server_14,39.67
21:14:20,server_15,35.72
21:14:20,server_16,77.8
21:14:20,server_12,48.42
21:14:20,server_18,61.04
21:14:20,server_19,65.51
21:14:20,server_20,1.56
21:14:20,server_17,66.92
21:14:20,server_11,41.33
21:14:20,server_1,65.65
21:14:20,server_9,26.81
21:14:20,server_8,18.83
21:14:20,server_7,65.36
21:14:20,server_6,40.91
21:14:20,server_5,84.76
21:14:20,server_4,60.94
21:14:20,server_3,69.26
21:14:20,server_2,49.48
21:14:20,server_10,86.53
21:14:25,server_12,94.19
21:14:25,server_13,61.7
21:14:25,server_14,34.12
21:14:25,server_15,27.28
21:14:25,server_19,13.19
21:14:25,server_17,98.53
21:14:25,server_18,4.89
21:14:25,server_11,43.97
21:14:25,server_16,57.22
21:14:25,server_20,94.54
21:14:25,server_10,72.52
