ts,server_id,disk_io
21:20:50,server_15,73.98
21:20:50,server_14,85.06
21:20:50,server_13,0.0
21:20:50,server_12,0.0
21:20:50,server_20,30.3
21:20:50,server_10,126.67
21:20:50,server_8,0.0
21:20:50,server_7,23.95
21:20:50,server_6,112.18
21:20:50,server_5,37.23
21:20:50,server_4,22.55
21:20:50,server_3,7.17
21:20:50,server_2,51.21
21:20:50,server_1,116.89
21:20:50,server_9,1538.84
21:20:55,server_13,0.0
21:20:55,server_14,90.67
21:20:55,server_15,9968.81
21:20:55,server_12,60.48
21:20:55,server_17,0.0
21:20:55,server_18,62.7
21:20:55,server_19,66.72
21:20:55,server_16,8694.69
21:20:55,server_11,33.38
21:20:55,server_20,8412.21
21:20:55,server_9,21.77
21:20:55,server_1,0.0
21:20:55,server_2,19.66
21:20:55,server_3,10.45
21:20:55,server_4,61.66
21:20:55,server_10,1600.9
21:20:55,server_6,100.58
21:20:55,server_7,84.83
21:20:55,server_8,843.26
21:20:55,server_5,0.0
21:21:00,server_20,104.89
21:21:00,server_19,7077.16
21:21:00,server_18,7776.16
21:21:00,server_17,161.04
21:21:00,server_16,22.83
21:21:00,server_15,60.84
21:21:00,server_14,85.28
21:21:00,server_12,9524.17
21:21:00,server_11,103.65
21:21:00,server_13,76.88
21:21:00,server_9,0.0
21:21:00,server_10,45.11
21:21:00,server_2,44.85
21:21:00,server_3,159.48
21:21:00,server_4,1825.36
21:21:00,server_1,0.0
21:21:00,server_6,156.16
21:21:00,server_7,56.01
21:21:00,server_8,27.65
21:21:00,server_5,19.5
21:21:05,server_12,38.32
21:21:05,server_20,62.58
21:21:05,server_19,105.75
21:21:05,server_18,166.11
21:21:05,server_17,140.87
21:21:05,server_16,1072.81
21:21:05,server_15,95.24
21:21:05,server_14,50.19
21:21:05,server_13,90.2
21:21:05,server_11,45.3
21:21:05,server_3,0.0
21:21:05,server_9,98.67
21:21:05,server_10,15.01
21:21:05,server_2,159.35
21:21:05,server_4,82.04
21:21:05,server_1,113.73
21:21:05,server_6,40.1
21:21:05,server_7,14.66
21:21:05,server_8,96.33
21:21:05,server_5,115.97
21:21:10,server_12,126.72
21:21:10,server_19,56.68
21:21:10,server_18,121.36
21:21:10,server_17,106.92
21:21:10,server_16,0.0
21:21:10,server_15,38.47
21:21:10,server_14,130.01
21:21:10,server_20,70.73
21:21:10,server_11,19.92
21:21:10,server_13,36.94
21:21:10,server_9,812.47
21:21:10,server_1,121.2
21:21:10,server_2,98.86
21:21:10,server_3,66.13
21:21:10,server_4,53.75
21:21:10,server_10,86.32
21:21:10,server_6,0.0
21:21:10,server_7,27.56
21:21:10,server_8,73.53
21:21:10,server_5,31.04
21:21:15,server_19,3.08
21:21:15,server_18,1907.14
21:21:15,server_17,8703.85
21:21:15,server_16,119.75
21:21:15,server_15,128.98
21:21:15,server_14,0.0
21:21:15,server_13,22.23
21:21:15,server_12,119.77
21:21:15,server_11,19.96
21:21:15,server_20,5017.27
21:21:15,server_9,112.18
21:21:15,server_1,151.1
21:21:15,server_2,674.39
21:21:15,server_3,196.39
21:21:15,server_4,199.66
21:21:15,server_10,0.0
21:21:15,server_6,0.0
21:21:15,server_7,24.18
21:21:15,server_8,92.32
21:21:15,server_5,125.26
21:21:20,server_11,9269.61
21:21:20,server_19,0.0
21:21:20,server_18,1077.4
21:21:20,server_17,40.97
21:21:20,server_16,0.0
21:21:20,server_15,75.17
21:21:20,server_14,113.69
21:21:20,server_13,174.35
21:21:20,server_12,30.93
21:21:20,server_20,38.24
21:21:20,server_10,24.94
21:21:20,server_8,7236.53
21:21:20,server_9,0.0
21:21:20,server_1,1770.94
21:21:20,server_2,98.3
21:21:20,server_3,64.89
21:21:20,server_5,88.49
21:21:20,server_6,0.58
21:21:20,server_7,19.98
21:21:20,server_4,43.02
21:21:25,server_20,3313.97
21:21:25,server_11,39.71
21:21:25,server_18,5842.96
21:21:25,server_17,3510.34
21:21:25,server_16,56.85
21:21:25,server_15,52.78
21:21:25,server_14,0.0
21:21:25,server_13,59.37
21:21:25,server_12,0.0
21:21:25,server_19,0.73
21:21:25,server_10,4044.6
21:21:25,server_8,63.46
21:21:25,server_1,955.24
21:21:25,server_2,9250.1
21:21:25,server_3,1627.83
21:21:25,server_9,121.91
21:21:25,server_5,0.0
21:21:25,server_6,0.0
21:21:25,server_7,105.89
21:21:25,server_4,100.71
21:21:30,server_20,7923.77
21:21:30,server_19,30.58
21:21:30,server_18,16.44
21:21:30,server_17,70.12
21:21:30,server_16,38.98
21:21:30,server_15,36.66
21:21:30,server_14,6486.81
21:21:30,server_12,13.55
21:21:30,server_11,90.95
21:21:30,server_13,1264.62
21:21:30,server_9,1701.0
21:21:30,server_10,80.58
21:21:30,server_2,188.81
21:21:30,server_3,128.53
21:21:30,server_4,32.67
21:21:30,server_1,3.45
21:21:30,server_6,36.97
21:21:30,server_7,12.42
21:21:30,server_8,6489.67
21:21:30,server_5,835.93
21:21:35,server_12,82.7
21:21:35,server_19,26.42
21:21:35,server_18,17.7
21:21:35,server_20,95.3
21:21:35,server_17,46.79
21:21:35,server_16,160.98
21:21:35,server_15,50.47
21:21:35,server_14,9015.87
21:21:35,server_13,31.13
21:21:35,server_11,64.76
21:21:35,server_3,123.68
21:21:35,server_9,98.05
21:21:35,server_10,32.95
21:21:35,server_2,66.87
21:21:35,server_4,0.0
21:21:35,server_1,0.0
21:21:35,server_6,39.6
21:21:35,server_7,32.0
21:21:35,server_8,88.27
21:21:35,server_5,119.75
21:21:40,server_11,34.33
21:21:40,server_20,165.77
21:21:40,server_18,705.79
21:21:40,server_17,87.94
21:21:40,server_16,92.17
21:21:40,server_15,118.37
21:21:40,server_14,1038.61
21:21:40,server_13,39.59
21:21:40,server_12,70.23
21:21:40,server_19,111.86
21:21:40,server_10,0.0
21:21:40,server_8,104.26
21:21:40,server_1,54.05
21:21:40,server_2,81.53
21:21:40,server_3,39.68
21:21:40,server_9,1671.85
21:21:40,server_5,7.56
21:21:40,server_6,76.01
21:21:40,server_7,1363.6
21:21:40,server_4,58.16
21:21:45,server_12,24.73
21:21:45,server_19,16.99
21:21:45,server_18,58.68
21:21:45,server_17,3240.44
21:21:45,server_16,45.99
21:21:45,server_15,0.0
21:21:45,server_14,6443.58
21:21:45,server_13,15.01
21:21:45,server_11,5210.66
21:21:45,server_20,1506.05
21:21:45,server_9,6.27
21:21:45,server_1,42.3
21:21:45,server_2,0.0
21:21:45,server_3,61.29
21:21:45,server_4,49.21
21:21:45,server_10,1981.47
21:21:45,server_6,4779.37
21:21:45,server_7,69.07
21:21:45,server_8,3451.86
21:21:45,server_5,68.4
21:21:50,server_11,34.77
21:21:50,server_19,1166.22
21:21:50,server_18,44.29
21:21:50,server_17,0.0
21:21:50,server_16,29.54
21:21:50,server_15,92.6
21:21:50,server_14,63.22
21:21:50,server_13,160.93
21:21:50,server_12,9342.83
21:21:50,server_20,0.0
21:21:50,server_10,57.39
21:21:50,server_8,79.87
21:21:50,server_7,158.91
21:21:50,server_6,67.33
21:21:50,server_5,0.0
21:21:50,server_4,5855.65
21:21:50,server_3,6516.47
21:21:50,server_2,130.03
21:21:50,server_1,1698.17
21:21:50,server_9,57.95
21:21:55,server_13,18.37
21:21:55,server_14,49.54
21:21:55,server_16,539.21
21:21:55,server_12,30.75
21:21:55,server_18,81.13
21:21:55,server_19,0.92
21:21:55,server_20,1755.34
21:21:55,server_17,80.16
21:21:55,server_11,9376.25
21:21:55,server_15,91.92
21:21:55,server_9,147.1
21:21:55,server_1,8608.61
21:21:55,server_2,61.08
21:21:55,server_3,4998.7
21:21:55,server_4,35.34
21:21:55,server_10,1774.97
21:21:55,server_6,103.13
21:21:55,server_7,1357.47
21:21:55,server_8,83.82
21:21:55,server_5,101.74
21:22:00,server_20,4906.79
21:22:00,server_19,0.0
21:22:00,server_18,50.19
21:22:00,server_17,41.54
21:22:00,server_16,190.85
21:22:00,server_15,94.29
21:22:00,server_14,740.7
21:22:00,server_12,117.49
21:22:00,server_11,77.65
21:22:00,server_13,0.0
21:22:00,server_9,58.42
21:22:00,server_8,21.73
21:22:00,server_7,14.72
21:22:00,server_6,102.16
21:22:00,server_5,0.0
21:22:00,server_4,103.81
21:22:00,server_3,25.03
21:22:00,server_2,32.06
21:22:00,server_10,0.0
21:22:00,server_1,22.87
21:22:05,server_13,48.79
21:22:05,server_14,4853.05
21:22:05,server_15,970.92
21:22:05,server_16,4307.57
21:22:05,server_20,18.1
21:22:05,server_18,63.73
21:22:05,server_19,129.23
21:22:05,server_12,142.26
21:22:05,server_17,29.73
21:22:05,server_11,1670.35
21:22:05,server_3,8617.99
21:22:05,server_9,1452.68
21:22:05,server_8,122.15
21:22:05,server_7,130.25
21:22:05,server_6,568.73
21:22:05,server_5,119.82
21:22:05,server_4,44.75
21:22:05,server_2,26.56
21:22:05,server_1,183.87
21:22:05,server_10,1661.01
21:22:10,server_15,61.02
21:22:10,server_14,141.31
21:22:10,server_16,141.32
21:22:10,server_13,6939.7
21:22:10,server_18,8.85
21:22:10,server_19,49.13
21:22:10,server_20,60.71
21:22:10,server_12,90.44
21:22:10,server_17,1633.09
21:22:10,server_11,121.85
21:22:10,server_10,1733.0
21:22:10,server_9,93.86
21:22:10,server_2,4434.15
21:22:10,server_3,7869.28
21:22:10,server_4,132.09
21:22:10,server_1,27.41
21:22:10,server_6,124.08
21:22:10,server_7,6191.31
21:22:10,server_8,45.13
21:22:10,server_5,119.92
21:22:15,server_12,0.0
21:22:15,server_20,135.82
21:22:15,server_19,4696.24
21:22:15,server_18,170.81
21:22:15,server_16,44.57
21:22:15,server_15,1763.81
21:22:15,server_14,99.13
21:22:15,server_13,8.53
21:22:15,server_11,9568.3
21:22:15,server_17,113.36
21:22:15,server_9,190.2
21:22:15,server_10,192.97
21:22:15,server_2,122.66
21:22:15,server_3,68.47
21:22:15,server_4,0.0
21:22:15,server_1,520.58
21:22:15,server_6,5859.33
21:22:15,server_7,0.0
21:22:15,server_8,62.99
21:22:15,server_5,193.38
21:22:20,server_20,35.12
21:22:20,server_12,80.51
21:22:20,server_19,32.33
21:22:20,server_18,1694.95
21:22:20,server_17,6.45
21:22:20,server_16,65.82
21:22:20,server_15,89.64
21:22:20,server_14,72.34
21:22:20,server_13,3.91
21:22:20,server_11,94.81
21:22:20,server_7,601.1
21:22:20,server_9,11.3
21:22:20,server_8,90.42
21:22:20,server_6,21.48
21:22:20,server_5,82.71
21:22:20,server_4,32.01
21:22:20,server_3,0.0
21:22:20,server_2,40.45
21:22:20,server_1,505.98
21:22:20,server_10,31.78
21:22:25,server_15,907.08
21:22:25,server_14,0.0
21:22:25,server_16,67.05
21:22:25,server_13,36.36
21:22:25,server_18,1607.82
21:22:25,server_19,32.44
21:22:25,server_20,2.35
21:22:25,server_12,0.0
21:22:25,server_17,52.38
21:22:25,server_11,84.78
21:22:25,server_3,26.81
21:22:25,server_9,1874.77
21:22:25,server_8,1251.45
21:22:25,server_7,5605.42
21:22:25,server_6,179.55
21:22:25,server_5,43.22
21:22:25,server_4,63.52
21:22:25,server_10,0.0
21:22:25,server_2,9660.41
21:22:25,server_1,0.0
21:22:30,server_13,0.0
21:22:30,server_14,67.27
21:22:30,server_15,39.67
21:22:30,server_16,0.0
21:22:30,server_20,0.0
21:22:30,server_18,63.83
21:22:30,server_19,0.0
21:22:30,server_12,75.52
21:22:30,server_17,44.22
21:22:30,server_11,6092.79
21:22:30,server_10,24.45
21:22:30,server_9,44.06
21:22:30,server_2,109.81
21:22:30,server_3,146.06
21:22:30,server_4,0.0
21:22:30,server_1,62.58
21:22:30,server_6,1271.87
21:22:30,server_7,49.41
21:22:30,server_8,6838.25
21:22:30,server_5,7951.83
21:22:35,server_12,1389.95
21:22:35,server_19,10.86
21:22:35,server_18,86.14
21:22:35,server_17,119.7
21:22:35,server_16,62.89
21:22:35,server_15,135.75
21:22:35,server_14,0.0
21:22:35,server_13,9984.52
21:22:35,server_11,8.56
21:22:35,server_20,0.0
21:22:35,server_9,1203.87
21:22:35,server_1,109.08
21:22:35,server_2,95.01
21:22:35,server_3,6700.84
21:22:35,server_4,131.97
21:22:35,server_10,98.95
21:22:35,server_6,4873.21
21:22:35,server_7,1856.96
21:22:35,server_8,3281.66
21:22:35,server_5,43.5
21:22:40,server_12,71.43
21:22:40,server_19,122.3
21:22:40,server_18,82.35
21:22:40,server_17,90.91
21:22:40,server_16,2.8
21:22:40,server_15,35.41
21:22:40,server_14,169.11
21:22:40,server_13,135.05
21:22:40,server_11,78.41
21:22:40,server_20,8958.71
21:22:40,server_9,191.41
21:22:40,server_1,0.0
21:22:40,server_2,104.58
21:22:40,server_3,48.65
21:22:40,server_4,135.82
21:22:40,server_10,0.0
21:22:40,server_6,21.52
21:22:40,server_7,211.86
21:22:40,server_8,80.88
21:22:40,server_5,59.48
21:22:45,server_11,11.53
21:22:45,server_19,1377.58
21:22:45,server_18,4016.14
21:22:45,server_17,8588.6
21:22:45,server_16,99.99
21:22:45,server_15,57.31
21:22:45,server_14,53.54
21:22:45,server_13,4166.41
21:22:45,server_12,19.0
21:22:45,server_20,80.54
21:22:45,server_10,962.31
21:22:45,server_8,0.0
21:22:45,server_7,3453.64
21:22:45,server_6,47.11
21:22:45,server_5,120.55
21:22:45,server_4,131.99
21:22:45,server_3,83.29
21:22:45,server_2,100.68
21:22:45,server_1,13.75
21:22:45,server_9,0.0
21:22:50,server_14,182.46
21:22:50,server_15,45.2
21:22:50,server_16,100.71
21:22:50,server_12,58.16
21:22:50,server_18,88.66
21:22:50,server_19,0.0
21:22:50,server_20,81.72
21:22:50,server_17,0.0
21:22:50,server_11,125.74
21:22:50,server_13,105.83
21:22:50,server_9,191.25
21:22:50,server_10,68.94
21:22:50,server_2,0.0
21:22:50,server_3,1854.88
21:22:50,server_4,34.93
21:22:50,server_1,93.85
21:22:50,server_6,9760.02
21:22:50,server_7,33.49
21:22:50,server_8,3329.67
21:22:50,server_5,126.59
21:22:55,server_20,0.0
21:22:55,server_19,1224.55
21:22:55,server_18,1390.92
21:22:55,server_12,127.68
21:22:55,server_17,111.46
21:22:55,server_16,4976.81
21:22:55,server_15,0.59
21:22:55,server_14,71.17
21:22:55,server_13,141.73
21:22:55,server_11,4.48
21:22:55,server_3,86.73
21:22:55,server_9,88.26
21:22:55,server_1,0.0
21:22:55,server_2,1966.73
21:22:55,server_4,124.21
21:22:55,server_10,156.58
21:22:55,server_6,0.0
21:22:55,server_7,99.31
21:22:55,server_8,83.63
21:22:55,server_5,32.03
21:23:00,server_20,37.53
21:23:00,server_19,160.28
21:23:00,server_18,89.36
21:23:00,server_17,5280.81
21:23:00,server_16,1540.29
21:23:00,server_15,100.96
21:23:00,server_14,49.48
21:23:00,server_12,587.54
21:23:00,server_11,0.09
21:23:00,server_13,114.46
21:23:00,server_9,49.91
21:23:00,server_10,89.75
21:23:00,server_2,34.28
21:23:00,server_3,506.41
21:23:00,server_4,44.64
21:23:00,server_1,18.94
21:23:00,server_6,5895.79
21:23:00,server_7,6576.4
21:23:00,server_8,62.61
21:23:00,server_5,69.31
21:23:05,server_12,0.0
21:23:05,server_20,66.47
21:23:05,server_19,38.37
21:23:05,server_18,1207.1
21:23:05,server_17,0.0
21:23:05,server_16,5412.48
21:23:05,server_15,625.64
21:23:05,server_14,22.61
21:23:05,server_13,118.75
21:23:05,server_11,938.93
21:23:05,server_3,689.9
21:23:05,server_9,67.85
21:23:05,server_8,108.22
21:23:05,server_7,30.42
21:23:05,server_6,84.9
21:23:05,server_5,105.09
21:23:05,server_4,145.4
21:23:05,server_2,51.89
21:23:05,server_1,80.53
21:23:05,server_10,47.28
21:23:10,server_13,4.31
21:23:10,server_14,32.92
21:23:10,server_15,0.0
21:23:10,server_16,186.14
21:23:10,server_19,164.65
21:23:10,server_20,57.97
21:23:10,server_18,101.23
21:23:10,server_12,146.61
21:23:10,server_17,1457.45
21:23:10,server_11,0.0
21:23:10,server_3,26.89
21:23:10,server_9,3469.26
21:23:10,server_10,55.68
21:23:10,server_2,32.45
21:23:10,server_4,0.0
21:23:10,server_1,102.77
21:23:10,server_6,28.14
21:23:10,server_7,83.13
21:23:10,server_5,58.54
21:23:10,server_8,0.0
21:23:15,server_20,96.46
21:23:15,server_19,89.53
21:23:15,server_18,36.6
21:23:15,server_17,19.59
21:23:15,server_16,45.98
21:23:15,server_15,1015.59
21:23:15,server_14,3742.66
21:23:15,server_12,16.77
21:23:15,server_10,0.0
21:23:15,server_13,7593.06
21:23:15,server_8,120.57
21:23:15,server_9,906.01
21:23:15,server_1,1937.12
21:23:15,server_2,60.27
21:23:15,server_3,58.98
21:23:15,server_11,33.97
21:23:15,server_5,53.94
21:23:15,server_6,0.0
21:23:15,server_7,46.09
21:23:15,server_4,23.75
21:23:20,server_20,41.68
21:23:20,server_19,734.5
21:23:20,server_18,56.91
21:23:20,server_17,136.45
21:23:20,server_16,48.22
21:23:20,server_15,167.28
21:23:20,server_14,20.31
21:23:20,server_13,60.11
21:23:20,server_12,583.82
21:23:20,server_11,49.71
21:23:20,server_10,766.18
21:23:20,server_8,52.99
21:23:20,server_7,117.4
21:23:20,server_6,62.09
21:23:20,server_5,143.55
21:23:20,server_4,58.48
21:23:20,server_3,143.5
21:23:20,server_2,7360.02
21:23:20,server_1,67.58
21:23:20,server_9,101.55
21:23:25,server_13,33.37
21:23:25,server_14,101.57
21:23:25,server_15,8999.92
21:23:25,server_16,944.8
21:23:25,server_20,6359.3
21:23:25,server_18,111.45
21:23:25,server_19,0.0
21:23:25,server_12,503.77
21:23:25,server_17,24.48
21:23:25,server_11,3026.82
21:23:25,server_10,183.0
21:23:25,server_9,91.81
21:23:25,server_2,169.35
21:23:25,server_3,959.3
21:23:25,server_4,97.67
21:23:25,server_1,142.87
21:23:25,server_6,42.13
21:23:25,server_7,31.12
21:23:25,server_8,142.55
21:23:25,server_5,62.4
21:23:30,server_12,10.27
21:23:30,server_19,83.32
21:23:30,server_18,2.86
21:23:30,server_17,0.0
21:23:30,server_16,90.08
21:23:30,server_15,25.56
21:23:30,server_14,96.57
21:23:30,server_13,1653.48
21:23:30,server_11,573.74
21:23:30,server_20,225.74
21:23:30,server_9,30.36
21:23:30,server_1,60.82
21:23:30,server_2,43.7
21:23:30,server_3,77.2
21:23:30,server_4,5633.28
21:23:30,server_10,0.0
21:23:30,server_6,67.46
21:23:30,server_7,1712.75
21:23:30,server_8,1696.87
21:23:30,server_5,4255.05
21:23:35,server_12,145.51
21:23:35,server_19,3.47
21:23:35,server_18,191.31
21:23:35,server_17,65.45
21:23:35,server_16,5489.86
21:23:35,server_15,49.74
21:23:35,server_14,84.28
21:23:35,server_13,68.16
21:23:35,server_11,3758.31
21:23:35,server_20,132.59
21:23:35,server_9,129.44
21:23:35,server_1,91.28
21:23:35,server_2,1124.74
21:23:35,server_3,36.02
21:23:35,server_4,76.94
21:23:35,server_10,0.0
21:23:35,server_6,83.74
21:23:35,server_7,0.0
21:23:35,server_8,122.52
21:23:35,server_5,9766.89
21:23:40,server_11,64.68
21:23:40,server_19,0.0
21:23:40,server_18,0.0
21:23:40,server_17,0.0
21:23:40,server_16,105.52
21:23:40,server_15,70.91
21:23:40,server_14,1402.66
21:23:40,server_13,0.0
21:23:40,server_12,39.32
21:23:40,server_20,12.77
21:23:40,server_10,4259.22
21:23:40,server_8,15.31
21:23:40,server_7,0.0
21:23:40,server_6,138.59
21:23:40,server_5,71.99
21:23:40,server_4,0.0
21:23:40,server_3,10.17
21:23:40,server_2,178.59
21:23:40,server_1,3.45
21:23:40,server_9,1788.3
21:23:45,server_13,13.84
21:23:45,server_14,3619.3
21:23:45,server_15,20.62
21:23:45,server_12,1381.03
21:23:45,server_17,789.99
21:23:45,server_18,81.86
21:23:45,server_19,95.7
21:23:45,server_16,18.87
21:23:45,server_11,113.64
21:23:45,server_20,9733.93
21:23:45,server_9,12.18
21:23:45,server_8,30.28
21:23:45,server_7,160.78
21:23:45,server_6,101.68
21:23:45,server_5,16.45
21:23:45,server_4,1909.17
21:23:45,server_3,4.82
21:23:45,server_2,10.93
21:23:45,server_1,58.99
21:23:45,server_10,7.12
21:23:50,server_13,1931.51
21:23:50,server_14,24.75
21:23:50,server_15,102.78
21:23:50,server_16,87.65
21:23:50,server_20,15.1
21:23:50,server_12,171.61
21:23:50,server_18,96.01
21:23:50,server_19,8769.89
21:23:50,server_17,1979.17
21:23:50,server_11,980.31
21:23:50,server_3,33.6
21:23:50,server_9,954.31
21:23:50,server_1,13.48
21:23:50,server_2,44.96
21:23:50,server_4,83.39
21:23:50,server_10,114.97
21:23:50,server_6,28.21
21:23:50,server_7,114.05
21:23:50,server_8,104.69
21:23:50,server_5,0.0
21:23:55,server_12,78.13
21:23:55,server_19,97.65
21:23:55,server_18,188.67
21:23:55,server_17,88.29
21:23:55,server_16,50.88
21:23:55,server_15,68.71
21:23:55,server_14,15.63
21:23:55,server_13,88.52
21:23:55,server_11,82.05
21:23:55,server_20,37.98
21:23:55,server_9,0.0
21:23:55,server_1,81.31
21:23:55,server_2,0.0
21:23:55,server_3,93.77
21:23:55,server_4,48.22
21:23:55,server_10,29.65
21:23:55,server_6,106.91
21:23:55,server_7,7682.89
21:23:55,server_8,33.18
21:23:55,server_5,172.22
21:24:00,server_11,111.81
21:24:00,server_19,42.29
21:24:00,server_18,5177.6
21:24:00,server_17,0.0
21:24:00,server_16,1181.39
21:24:00,server_15,40.81
21:24:00,server_14,100.75
21:24:00,server_13,0.0
21:24:00,server_12,123.14
21:24:00,server_20,79.69
21:24:00,server_10,100.64
21:24:00,server_8,63.21
21:24:00,server_7,0.0
21:24:00,server_6,122.68
21:24:00,server_5,32.83
21:24:00,server_4,41.42
21:24:00,server_3,6937.39
21:24:00,server_2,0.0
21:24:00,server_1,0.0
21:24:00,server_9,4253.26
21:24:05,server_14,1409.12
21:24:05,server_15,74.44
21:24:05,server_16,40.98
21:24:05,server_13,0.0
21:24:05,server_18,1834.22
21:24:05,server_19,102.93
21:24:05,server_20,1101.65
21:24:05,server_17,108.11
21:24:05,server_12,0.0
21:24:05,server_11,32.61
21:24:05,server_1,67.71
21:24:05,server_9,37.43
21:24:05,server_8,117.16
21:24:05,server_7,64.33
21:24:05,server_6,32.37
21:24:05,server_5,500.98
21:24:05,server_4,128.75
21:24:05,server_3,88.2
21:24:05,server_2,4474.66
21:24:05,server_10,168.76
21:24:10,server_13,822.8
21:24:10,server_14,155.87
21:24:10,server_15,79.77
21:24:10,server_20,28.53
21:24:10,server_18,17.22
21:24:10,server_19,77.01
21:24:10,server_12,0.0
21:24:10,server_16,4821.84
21:24:10,server_11,103.29
21:24:10,server_17,60.42
21:24:10,server_9,8937.94
21:24:10,server_10,68.69
21:24:10,server_2,105.2
21:24:10,server_3,189.28
21:24:10,server_4,4761.26
21:24:10,server_1,1638.06
21:24:10,server_6,1000.52
21:24:10,server_7,751.16
21:24:10,server_8,66.78
21:24:10,server_5,1716.57
21:24:15,server_20,56.7
21:24:15,server_12,28.81
21:24:15,server_19,7.62
21:24:15,server_18,0.0
21:24:15,server_17,66.07
21:24:15,server_16,5983.86
21:24:15,server_15,1.8
21:24:15,server_14,1824.91
21:24:15,server_13,1427.72
21:24:15,server_11,113.54
21:24:15,server_7,8451.17
21:24:15,server_9,74.57
21:24:15,server_8,5149.34
21:24:15,server_6,42.21
21:24:15,server_5,66.47
21:24:15,server_4,111.19
21:24:15,server_3,1880.2
21:24:15,server_2,0.0
21:24:15,server_1,36.17
21:24:15,server_10,0.0
21:24:20,server_15,6992.77
21:24:20,server_13,10.21
21:24:20,server_14,100.01
21:24:20,server_16,0.0
21:24:20,server_12,53.96
21:24:20,server_18,1376.92
21:24:20,server_19,896.52
21:24:20,server_20,0.0
21:24:20,server_17,0.0
21:24:20,server_11,104.09
21:24:20,server_1,78.57
21:24:20,server_9,593.52
21:24:20,server_2,0.0
21:24:20,server_3,821.35
21:24:20,server_4,75.37
21:24:20,server_10,568.32
21:24:20,server_6,1530.33
21:24:20,server_7,152.39
21:24:20,server_8,0.0
21:24:20,server_5,24.11
21:24:25,server_13,5153.08
21:24:25,server_20,9036.47
21:24:25,server_19,88.14
21:24:25,server_18,55.1
21:24:25,server_17,1184.29
21:24:25,server_16,72.52
21:24:25,server_15,104.15
21:24:25,server_14,0.0
21:24:25,server_12,7533.21
21:24:25,server_11,50.93
21:24:25,server_1,96.38
21:24:25,server_9,9870.95
21:24:25,server_8,72.52
21:24:25,server_7,671.89
21:24:25,server_6,8903.84
21:24:25,server_5,65.48
21:24:25,server_4,36.18
21:24:25,server_3,93.32
21:24:25,server_2,8646.54
21:24:25,server_10,144.03
21:24:30,server_13,89.77
21:24:30,server_14,700.18
21:24:30,server_15,7281.01
21:24:30,server_16,0.0
21:24:30,server_12,43.16
21:24:30,server_18,7737.7
21:24:30,server_19,8.88
21:24:30,server_20,76.08
21:24:30,server_17,0.0
21:24:30,server_11,0.0
21:24:30,server_1,138.99
21:24:30,server_9,69.98
21:24:30,server_8,55.13
21:24:30,server_7,77.36
21:24:30,server_6,1.27
21:24:30,server_5,162.59
21:24:30,server_4,194.51
21:24:30,server_3,34.17
21:24:30,server_2,132.78
21:24:30,server_10,90.28
21:24:35,server_13,69.09
21:24:35,server_14,79.6
21:24:35,server_15,31.16
21:24:35,server_16,5571.44
21:24:35,server_20,5384.81
21:24:35,server_18,1.24
21:24:35,server_19,119.61
21:24:35,server_12,889.33
21:24:35,server_17,76.46
21:24:35,server_11,55.65
21:24:35,server_1,29.18
21:24:35,server_9,66.45
21:24:35,server_2,9592.52
21:24:35,server_3,0.0
21:24:35,server_4,3700.07
21:24:35,server_10,9085.23
21:24:35,server_6,64.56
21:24:35,server_7,47.6
21:24:35,server_8,93.31
21:24:35,server_5,9050.5
21:24:40,server_12,0.0
21:24:40,server_19,71.45
21:24:40,server_18,85.74
21:24:40,server_17,119.8
21:24:40,server_16,799.3
21:24:40,server_15,42.29
21:24:40,server_14,1498.1
21:24:40,server_13,7.92
21:24:40,server_20,111.08
21:24:40,server_11,1894.99
21:24:40,server_9,44.21
21:24:40,server_8,102.3
21:24:40,server_7,62.15
21:24:40,server_6,161.55
21:24:40,server_5,0.0
21:24:40,server_4,118.62
21:24:40,server_3,91.28
21:24:40,server_2,49.98
21:24:40,server_1,0.0
21:24:40,server_10,30.59
21:24:45,server_13,78.83
21:24:45,server_20,76.62
21:24:45,server_14,4232.67
21:24:45,server_15,72.4
21:24:45,server_12,0.0
21:24:45,server_17,93.96
21:24:45,server_18,4.74
21:24:45,server_19,56.16
21:24:45,server_16,143.85
21:24:45,server_11,75.69
21:24:45,server_7,32.23
21:24:45,server_9,5263.92
21:24:45,server_8,822.9
21:24:45,server_6,28.05
21:24:45,server_5,32.84
21:24:45,server_4,34.35
21:24:45,server_3,596.57
21:24:45,server_2,92.51
21:24:45,server_1,3736.16
21:24:45,server_10,41.49
21:24:50,server_13,142.15
21:24:50,server_14,0.0
21:24:50,server_15,907.62
21:24:50,server_16,827.42
21:24:50,server_20,4249.72
21:24:50,server_18,88.62
21:24:50,server_19,144.19
21:24:50,server_12,78.79
21:24:50,server_17,23.18
21:24:50,server_11,797.68
21:24:50,server_10,71.53
21:24:50,server_9,11.04
21:24:50,server_2,5673.26
21:24:50,server_3,68.1
21:24:50,server_4,721.56
21:24:50,server_1,175.23
21:24:50,server_6,121.56
21:24:50,server_7,0.0
21:24:50,server_8,1850.73
21:24:50,server_5,13.78
21:24:55,server_12,0.0
21:24:55,server_19,42.59
21:24:55,server_18,4.97
21:24:55,server_17,6903.19
21:24:55,server_16,0.0
21:24:55,server_15,87.16
21:24:55,server_14,6898.83
21:24:55,server_13,48.67
21:24:55,server_11,160.94
21:24:55,server_20,85.97
21:24:55,server_9,81.25
